Date,SM MC-CO,SM MC-CO2,H3 MC,H3 MC-CO,CV MC,HW MC,LN MC,SF MC,HV MC,BV MC,HA MC,RP MC,UT MC,IP MC,EN MC,NR MC,ED MC,RS MC,RS MC-CO,V4 MC,HC MC,LP MC,P2 MC
8/17/2022 4:00,7.29407271,6.33733801,5.5215616,4.84508841,6.18241471,5.71687455,5.21812628,3.54645837,5.69576316,4.67213617,6.53137564,4.85965585,6.27754545,5.50264826,9.48956978,9.00976126,2.64173282,8.59857868,5.89274717,4.86279378,2.4853681,3.84357199,3.6440402
8/17/2022 5:00,8.73936017,7.87551042,4.76289152,3.98226694,7.06319139,5.29824835,6.36239692,3.65874455,8.18865621,4.23661944,5.95419545,4.1838603,6.55788915,8.48174335,9.17619255,9.68181965,2.88168727,8.13890863,5.43660258,5.25598723,2.76292873,4.40092501,4.00433315
8/17/2022 6:00,9.84030124,8.97362319,6.85685878,6.28067816,7.48304822,4.16007397,7.37819461,5.1074809,9.42902965,4.78181659,3.26072189,5.4862318,6.39398131,9.55154585,8.78047535,12.6761338,3.72045839,13.1931951,6.20841889,5.14531302,3.53089959,5.1529238,7.01194347
8/17/2022 7:00,12.3798918,11.5765603,6.56584273,6.01808381,10.8265132,4.14828464,6.91913124,5.81005914,9.13719194,4.9241004,2.86556556,7.35529995,8.38063827,10.7764998,7.40430352,15.4146443,4.19746201,11.8054912,5.92411931,4.46565576,3.40543359,5.04520583,4.73473574
8/17/2022 8:00,9.4978477,8.86203417,6.99736774,6.22566333,8.68829846,4.70716793,4.71432681,10.7018728,6.25238277,6.56560591,4.81151982,5.74621152,5.73650151,7.71474385,5.58793724,12.4745942,4.18939614,7.03949991,5.45256003,3.43315178,3.47577462,5.45659993,4.19330807
8/17/2022 9:00,9.28919055,9.11955001,9.75157315,8.52377981,4.62660437,4.14396316,4.09800274,7.2661791,4.76583331,5.49942586,5.34600047,5.99716168,6.01948008,5.08054278,4.75985352,7.36124297,4.42784275,5.89196061,4.7332013,3.38241722,3.11979375,5.42959342,4.45251838
8/17/2022 10:00,7.56618368,7.11382082,8.32053206,7.29018502,4.37027893,4.37962644,5.48200182,5.29808807,5.36711722,4.47175218,5.76083762,6.5848135,6.18033897,5.07961025,3.05193771,6.18892927,3.0715631,4.78564251,3.92436529,3.41830239,3.19658464,4.5626502,4.30934218
8/17/2022 11:00,7.18187151,6.58554554,7.16149695,6.36040868,4.62947111,4.29156002,6.24978627,5.72056665,4.99145548,4.4972759,6.04888562,5.49502491,7.38197001,4.86590723,3.19121592,4.54690457,3.25904856,4.17590857,3.64255776,3.18462322,2.64988167,6.30541621,4.26580704
8/17/2022 12:00,7.35445164,6.64661193,6.23163325,5.52059453,3.73926273,5.22928267,4.83752063,4.9411798,4.72241713,4.67426545,7.6353356,4.15542553,6.0933062,4.10214017,2.61585369,4.33876722,3.68535391,4.08461291,3.83171046,3.17578854,2.59045786,7.84373276,3.37768872
8/17/2022 13:00,6.14766961,5.46953774,5.96930371,5.17907979,3.94061859,4.87744339,3.43865498,4.86150081,5.85068502,4.83332365,6.74186413,4.39804745,6.18357151,3.59287037,3.89254985,6.14165878,4.01021429,4.04115998,4.08647305,3.4327857,2.58279508,7.99229652,3.06654221
8/17/2022 14:00,5.27073458,4.66168293,5.40961614,4.64883089,4.33334176,4.79909386,3.64020468,5.39840458,6.38093434,4.7427313,5.75960559,4.40495739,5.85844683,3.6470194,3.82760886,5.22647266,4.21539436,3.82199672,4.03391579,3.83807468,2.86915074,7.27195089,3.27446429
8/17/2022 15:00,5.65356243,4.793842,5.63281075,5.03722097,4.64736135,4.53561647,3.93520711,5.63980077,3.7401656,5.05415891,5.30129279,4.68827906,5.65564759,3.7009623,4.71593585,4.76757386,4.19245103,3.46560736,3.89225489,3.71944019,3.64605466,7.36086342,3.67245698
8/17/2022 16:00,5.72475709,4.8567026,6.74921585,6.25587369,4.0748376,4.42222133,4.43608012,4.30344789,4.7555191,5.00587192,6.54250486,4.30039955,5.67396283,3.64882427,8.64797716,4.41809945,3.71583219,3.40768149,4.08205152,3.68291321,3.61188779,6.95957035,3.25784357
8/17/2022 17:00,6.345542,5.51308454,5.80356945,6.1901367,3.98130975,4.40854973,6.14298804,5.71374904,5.14181163,4.90482587,8.71010666,3.12799263,5.17475307,3.56556346,2.94734258,4.13746302,3.94450383,3.36805556,4.34364264,3.91730615,2.89548244,6.23152555,4.1560449
8/17/2022 18:00,9.59477514,7.42480513,5.38557039,5.08917992,3.84211645,4.33561541,5.84782283,4.48142472,5.4748604,5.48062659,8.36879436,3.31988164,5.1914433,3.33340077,4.29712425,4.22456968,3.58328754,4.2167948,5.45152366,4.6375196,2.4705065,5.87437475,3.36887394
8/17/2022 19:00,7.94798134,6.30889072,8.05847135,7.64319147,4.73237179,5.12234715,5.05879936,5.99481357,5.43169318,6.0837303,9.56499863,4.47874953,5.31315279,3.11485684,5.05835755,5.05143522,3.96727906,3.80804291,5.20308058,4.87001142,2.61675499,6.47963857,3.20484737
8/17/2022 20:00,5.6176999,5.17861663,21.4403689,19.9542186,5.57287496,6.37184067,4.58111915,4.68055941,7.55721186,5.62947759,11.4783971,4.17972997,7.24991872,4.21770822,5.96872069,7.7849676,5.15789285,3.96351175,5.08682957,4.52760163,2.29200697,6.88154029,3.34082763
8/17/2022 21:00,5.74079278,5.73774255,5.86666555,5.22725986,5.36998326,5.43493424,5.2530071,4.25753897,8.49490529,4.61752847,8.68175052,4.25872983,9.32774163,4.11170291,4.54882817,7.99311789,4.72585196,4.0538583,3.79405338,4.26047018,2.24250135,7.15290642,3.49608093
8/17/2022 22:00,7.04388467,7.19430199,6.97769693,6.41525385,6.79431437,5.3136808,6.58915763,6.32774908,5.10927894,4.98127976,8.0794643,4.57049829,9.08133113,6.6596423,5.31254266,7.60637895,4.34617535,4.6046781,4.09180703,4.59401622,2.20592652,7.23249435,3.94597029
8/17/2022 23:00,7.098961,7.45841148,7.57473148,7.04648986,8.06121448,4.84130172,8.02944891,4.40272411,4.51440158,4.56688154,7.0375386,6.68072432,6.89855054,9.2244126,5.27501523,7.1058506,3.89513136,5.55378427,4.94145742,4.85217079,2.17912454,6.6312768,3.66763949
8/18/2022 0:00,8.65964915,9.42929784,7.63837679,7.58144197,7.06028034,4.57904576,9.1402188,4.25565664,6.16426019,4.61901697,5.88407087,6.69502008,7.97078552,10.8652596,6.81912215,10.0592391,3.84990187,5.85397378,4.87888831,4.04441589,2.14250705,5.87417004,2.61504842
8/18/2022 1:00,7.58115375,8.87282862,6.95506688,7.75258202,6.94531161,5.06089027,8.19975812,4.50630707,6.01662843,6.16646293,5.83612381,7.00988944,7.57536285,12.057463,6.63642131,12.3208673,3.94775893,6.70504309,4.61945501,3.44949616,2.11989691,6.11874563,2.42125667
8/18/2022 2:00,6.97435333,8.18162331,7.01449833,7.62160838,6.93350804,4.73610639,8.29008642,4.80955091,6.49338482,6.45088724,5.34268179,7.05941721,7.08863684,13.5076449,6.62656822,11.617725,4.05419861,7.75060805,5.32043917,3.33264471,2.21080379,6.95461262,2.6220138
8/18/2022 3:00,8.2081532,9.16398677,6.72247245,7.4296399,7.22424771,4.81949644,7.71488294,5.14271417,7.08401289,8.1073179,6.2418351,6.84643973,6.56623664,13.914,7.52782909,11.433065,4.02946583,8.15491615,5.82134997,3.37918224,2.25007156,7.05069872,2.74683413
8/18/2022 4:00,9.25960317,10.4885748,6.98288228,7.16809589,7.04286951,5.97896222,7.45006999,6.44673317,5.58408304,8.46097584,6.46994935,7.51794956,7.99810525,12.5273868,9.19555537,11.3920616,4.3581551,8.95398862,6.66707705,3.53787574,2.32871471,5.66991767,2.8886716
8/18/2022 5:00,7.9483976,9.08044978,5.65818845,5.84795749,7.43993286,6.57587358,7.81648491,5.83740633,4.93943185,9.77434571,6.81295953,8.22489819,7.56432498,9.8528675,10.6140766,9.49987927,5.38686314,8.22637964,6.35784462,3.50858074,2.45782476,6.35632538,3.08175166
8/18/2022 6:00,9.32592395,10.3926693,9.61370758,10.4051639,9.10745523,7.13362276,8.78243074,7.07572113,6.25662627,9.57881946,9.0982819,7.43493021,8.61685557,12.4514044,10.1297575,12.5376767,6.14519917,9.48434263,7.44910674,3.37772813,2.67870946,6.03590076,3.28068208
8/18/2022 7:00,10.0588999,10.9068967,8.24154145,8.76486365,9.87580203,7.08518759,10.2517416,7.24990828,7.10723966,11.7975989,9.08261526,9.48699673,10.3125652,12.8645487,10.6862764,16.1162754,6.06468195,8.20764368,6.19104877,3.53981955,2.83160979,5.65318632,3.5489953
8/18/2022 8:00,8.95999669,9.48864506,5.67555709,5.42720048,8.21290412,7.02354966,8.24059016,6.68238756,8.60651132,10.1544773,7.95854623,9.57849764,10.5437732,8.3230433,5.63970217,10.6636199,6.03606596,6.95139718,5.32961416,2.66399124,2.9179302,7.08008002,3.40565614
8/18/2022 9:00,7.81055541,7.92568274,6.67407573,5.76181454,8.87042853,6.45658478,8.61153798,7.94126284,6.74072152,11.2664911,8.11986591,6.57505142,9.0789793,7.63316312,4.42639258,11.618708,5.39181462,6.31647539,4.99080735,2.36181215,2.9671723,6.71624553,2.17357525
8/18/2022 10:00,10.2842061,10.2432183,5.44467331,4.62297246,7.10300062,6.11164029,11.6100071,6.26297955,6.52978092,9.52745511,7.59916774,6.49269754,7.02494085,6.82098742,6.57528716,8.87465779,5.00413123,6.10746889,4.86442258,2.48705911,3.46330516,6.8719958,1.83307575
8/18/2022 11:00,8.66295279,8.26591507,4.65733296,3.86320161,7.50220821,6.721108,12.0874569,6.98910547,6.52920789,8.66050534,8.63949887,8.0898079,8.00751168,8.32871646,5.25362114,6.45253123,5.16053665,4.29951557,3.49207229,2.17090681,3.38048014,6.21287218,1.63374411
8/18/2022 12:00,8.75523382,8.16326086,4.51338388,3.63178241,6.91937896,5.2064491,9.61203567,7.05481205,6.63954881,7.51695949,5.63799706,12.2673913,8.69090097,6.48871033,3.60795035,7.16897075,4.83223532,3.55732392,2.89062438,2.28471402,3.6373797,6.15697363,2.18300729
8/18/2022 13:00,10.5307812,9.9639818,5.05537753,4.0698412,4.88739324,5.96029197,6.2582162,5.02163361,5.54757869,7.36591738,7.38873875,10.1592932,9.92059524,6.91909711,2.86341796,6.18149876,4.94418065,4.97894475,4.17359685,4.29177259,3.11689828,6.20958125,3.41198828
8/18/2022 14:00,8.52929683,8.07803353,4.66920801,3.75722656,4.70827299,6.80928812,4.76630183,4.10254318,7.03426304,6.78484946,8.12029599,6.4903569,0.420272176,4.84988704,3.03441401,5.34469623,7.13820046,7.34762675,6.38988831,4.34217078,2.82113455,8.49443968,3.3737382
8/18/2022 15:00,7.59370536,7.17385233,4.55596174,3.77075383,5.13650801,5.80156394,4.75054221,4.54608353,8.35128248,7.55849604,5.7914268,6.52175337,0.140623126,4.40786804,4.32612074,5.39208752,6.9850926,7.06444721,6.39686886,4.40920646,2.86773381,7.42428137,3.05065755
8/18/2022 16:00,10.042438,9.04292192,4.34979068,3.50713918,5.72822535,6.06253387,4.78457914,4.07910197,6.20189005,7.06738504,6.26221761,6.96601712,3.4499252,5.37479336,5.49277247,5.94081095,5.88700065,6.21887348,5.79756742,4.29552933,2.53575345,7.58489158,9.79643745
8/18/2022 17:00,10.1962909,9.74466927,5.46862217,4.40870598,5.77977229,6.20316307,6.79515737,4.68580575,5.8852706,6.42711622,6.75307531,5.60899869,5.91931649,5.138383,4.35264885,5.00683369,5.28536952,5.99320742,5.61338151,3.81478702,2.62707661,7.76710359,6.48633972
8/18/2022 18:00,11.1167214,10.7163877,6.16025177,5.13280172,5.42207066,5.93794401,21.9897683,19.4599459,5.71316078,5.61011154,5.40919272,6.04590035,5.84079911,4.36523778,5.67164509,4.68880865,5.5827787,6.11682715,5.60336738,11.7878197,3.54544252,6.21649306,3.66681851
8/18/2022 19:00,11.3172264,11.3399644,7.66220409,7.14701342,11.3992752,6.14218474,16.0091224,7.08544644,4.50937454,5.59077924,4.09045154,5.76839367,6.54671846,4.42461711,3.79615134,10.4794103,12.3515238,6.88194789,6.3830508,4.3695167,2.90174849,5.57783868,3.20713421
8/18/2022 20:00,11.4341591,11.9987518,6.54569157,6.0473498,16.1540682,16.5055586,9.11157663,4.52231354,3.78499194,7.38033385,13.9960411,12.5048215,18.9662547,5.13027205,4.69217902,17.9597518,10.0122608,6.49101073,5.87540115,4.36555013,2.61957717,11.503753,3.24987396
8/18/2022 21:00,11.0682859,11.8435533,4.57480223,4.06466623,7.19064586,12.7000843,6.95319121,3.4653921,4.39190135,16.2373445,9.92375982,11.7621999,16.0828286,8.70620632,5.38187005,8.34736869,7.44904266,6.04964671,5.49665369,4.79479726,2.70617652,9.33311545,2.93418389
8/18/2022 22:00,11.1484748,12.0374177,5.18806268,4.40151615,5.11180084,8.18601402,4.01684938,4.87198135,15.129399,13.1301105,5.02518605,6.29660102,7.71815784,6.48390353,4.96989797,5.22909625,3.50989535,7.00289196,6.09200604,5.06992429,2.53155076,5.2537038,3.03402803
8/18/2022 23:00,10.7090687,11.6083684,3.98222662,3.43165066,4.17085056,7.64136678,2.53143535,5.84164577,12.9753418,8.69951836,4.78274832,5.25775219,5.8846251,4.72552219,5.76375213,4.0749813,3.15991882,6.55016245,5.68251359,5.07991855,2.42222131,3.71968838,3.22637848
8/19/2022 0:00,8.58040681,9.3468798,4.61981102,4.11671724,3.557143,5.92661184,2.26110012,5.38858358,9.88285119,9.80206016,4.44720707,4.31334407,5.03818734,4.54228165,5.48582579,3.71810997,3.88762343,6.73565255,6.09229911,6.01903503,2.4866765,2.76413822,3.94658353
8/19/2022 1:00,7.44967019,8.13493198,5.32323082,5.03421989,3.36785991,6.24545513,3.46204862,5.04079728,9.71505541,9.49723571,5.60651426,3.57580377,4.66428465,4.99876621,5.66064994,3.51660056,4.05850211,6.68881536,6.17302228,7.54856243,2.46615517,2.3805739,4.5294009
8/19/2022 2:00,8.6355907,9.35499756,5.04758937,4.72113219,4.08343724,6.11884515,4.38619759,4.51034408,9.16627156,7.80621995,4.74087144,3.84275248,4.98464335,5.42524242,4.70048526,6.27483904,2.89518378,6.85063886,6.41907672,9.15222234,2.44902742,2.86758512,4.65768514
8/19/2022 3:00,9.32659504,10.2102077,5.14591036,4.92882852,5.7023818,7.05132213,4.17908674,4.5227556,10.4647091,7.21328501,6.21072012,4.93676299,6.49471394,4.98638865,4.64964012,11.0837013,3.24951863,6.96431308,6.27031765,9.96923343,2.47067094,2.64492748,5.63090443
8/19/2022 4:00,10.5256922,11.4862921,4.8420598,4.62227185,8.38468954,7.0306535,5.10665922,4.48213732,8.25484422,8.05975658,6.42658542,6.47297031,10.4126892,4.85020101,7.24454268,9.0016697,4.48643943,9.07108536,8.10729471,10.2938365,2.63063329,2.84354695,5.93256406
8/19/2022 5:00,10.8401085,12.2124908,7.40883114,7.42565758,9.4278227,6.74774479,5.47980772,5.37124429,6.38357873,6.87436712,6.3131812,8.80886398,12.7086388,5.70247992,8.41991101,13.7359257,4.60740836,8.76317787,7.90470782,10.1759188,2.70044492,3.65494626,4.95945437
8/19/2022 6:00,10.6213758,11.9150744,9.49150941,9.36325745,7.68101128,7.78497804,5.39546346,5.71427279,6.12844123,5.98740508,7.71902721,9.44338025,11.4907361,14.5647368,10.0507139,10.6869906,3.76987131,12.156742,9.55151637,10.1070204,2.72691355,4.20599892,3.41807073
8/19/2022 7:00,10.624496,11.5387746,4.22945828,3.8685308,7.36052731,8.30973736,3.13337238,6.91897386,7.78493844,7.27586954,8.38200923,8.09090469,13.2723583,18.9875696,7.56214331,9.94397053,2.83515722,9.79130852,8.6549893,8.58467288,2.73021445,3.41644327,2.96386139
8/19/2022 8:00,10.7633696,11.5030039,3.4479263,3.15470741,2.90797129,7.10910274,3.05111206,7.71547683,5.11908178,10.1668988,6.22372902,6.2980405,9.94619218,13.2845105,6.42263892,6.77557004,2.97984301,9.15787006,7.89629627,7.67734067,2.80008086,6.24572216,3.54194295
8/19/2022 9:00,10.751709,10.7421254,2.67194547,2.77984936,3.02318985,5.18558081,3.77406562,5.4854865,4.02691187,6.20566187,3.91366562,4.22037039,5.2822227,6.71321323,4.67674338,5.37874608,5.53170766,9.07898697,8.0208068,5.52299938,2.94532462,1.23036042,3.83831833
8/19/2022 10:00,11.4522629,11.2140895,2.49594272,1.95995587,2.53709507,4.14430658,3.32647176,6.05300774,3.45616331,4.82111689,2.5777737,3.46081798,4.38285224,3.64540562,4.58890244,4.25325995,3.09808599,8.69457246,7.55346204,3.66581595,2.66674839,0.680005111,2.81738166
8/19/2022 11:00,10.912912,10.6911246,2.3714999,1.83782582,2.55641912,4.32510701,2.80167752,11.1317265,3.2936572,4.13178388,2.73403213,4.00954157,4.55023843,3.18206257,3.43265041,4.15518511,3.54732181,8.73352997,7.62551907,3.05308786,2.51424363,3.0308743,2.8486633
8/19/2022 12:00,10.0911212,10.0803242,2.61776256,2.45645343,2.64394742,4.29548487,3.23851888,8.48629746,3.86864193,4.51903559,2.71367272,3.84783474,4.27194121,2.81450517,2.68334013,3.36830235,3.63978475,6.5654263,5.87666088,2.78646467,2.1825862,3.21333059,3.2123392
8/19/2022 13:00,8.57248318,9.91155219,3.86085647,3.84869247,2.64119889,4.07766418,3.10209717,4.62341857,3.23676514,4.22752767,2.59696289,3.34228387,4.09107872,3.76766688,2.99974482,3.73632354,3.98808207,3.2939912,3.07714672,2.71927462,2.28556826,3.38578596,2.87884277
8/19/2022 14:00,7.86056878,8.01672074,3.63628143,3.58389429,3.10431119,5.32620301,3.08750282,4.27404546,5.12607857,5.76978652,3.26825202,3.98608386,4.60841733,3.70389029,3.40423765,4.30876556,3.28750332,3.4244137,3.2416337,2.60770515,2.42912855,3.4965701,3.22292239
8/19/2022 15:00,6.96484335,7.04617898,3.80991792,3.71277135,3.36250479,6.0265963,3.8363851,3.6850086,6.20663362,4.39909187,3.98598357,3.65413132,4.27335445,3.44615039,2.88380146,7.20048348,3.33662936,2.91836433,2.90232399,2.59371329,3.84289947,3.3776493,2.81712727
8/19/2022 16:00,5.57293295,11.9117367,3.87880446,3.69147215,3.84842152,7.56682461,4.8426055,2.70492279,8.89111479,3.64711633,5.36062832,5.39062166,5.34689542,6.50311486,2.16992684,11.9900782,2.99292096,2.97512275,2.92595862,2.66756629,4.66191617,3.87916249,2.33295876
8/19/2022 17:00,5.89920576,8.65501488,4.38582832,4.86103215,4.83538948,6.59096386,6.44654665,2.82951207,9.10195876,4.19665666,2.8449828,6.27240329,5.2361077,5.79393613,4.57088808,11.288352,4.60130543,3.12998909,3.024919,3.09740868,2.80833797,4.66004143,2.93906292
8/19/2022 18:00,8.5456059,10.3400888,5.5818344,6.34263114,4.70743173,6.27971885,6.27883787,3.8703565,6.92150923,6.54888441,2.23380482,5.54522417,5.04617502,6.08280184,4.76607054,7.99219311,5.45392224,3.58867917,3.54090463,4.13461256,2.50747713,5.2177113,3.05903174
8/19/2022 19:00,7.63839999,8.81644572,8.09521328,9.05698861,5.47942714,6.08892582,6.74046903,3.98418876,7.72384443,6.77776603,2.04921997,6.5624864,6.15649567,6.91849173,2.72995975,6.65343021,5.83228919,4.18189994,3.87546568,5.43888168,2.2515518,6.09649194,4.6720144
8/19/2022 20:00,8.12761412,8.18039722,8.36895677,9.40919841,5.87538886,6.95632191,6.04487055,3.78452351,7.99849166,6.71054045,3.03543281,7.22467891,7.79255384,6.59218162,5.26413399,6.91642376,7.05386602,5.88344217,5.60628235,8.86256752,2.22960357,5.82977476,3.55581293
8/19/2022 21:00,9.39657748,8.87841822,6.97337438,7.48386638,6.02521359,7.40301484,6.68473706,3.87432137,7.6546763,5.28902499,3.8186085,8.64922679,9.56940877,6.99641418,5.60478801,9.22889902,6.51710504,6.64428851,6.70711929,8.64980704,2.1295799,7.59049223,3.08680349
8/19/2022 22:00,7.87101128,8.30346249,8.01219767,9.07921733,7.43286074,6.44556095,6.44191348,2.6315781,7.58189234,5.27777504,2.99282588,11.1214277,10.7280633,8.21807337,5.48717202,11.5409485,4.96156902,6.06893885,6.11621765,8.38686691,2.11556578,7.64918668,3.52098782
8/19/2022 23:00,7.53853765,8.50606665,5.84220659,6.17294751,8.94844029,6.65862698,4.46048935,5.51662735,5.38047479,5.49921534,3.58058122,9.97647485,7.79021694,9.98310041,7.55476579,11.0198162,5.69261348,4.9392188,5.13518207,6.68407666,2.32811473,4.95363975,3.40447164
8/20/2022 0:00,6.81944839,8.10899452,6.14511937,6.01575008,9.21203603,6.58146773,3.39743303,4.62742116,5.53658408,5.16898256,3.50488665,6.46605158,5.57634252,8.66910632,4.75752149,9.05941733,6.51286288,5.83744271,5.55960774,6.38555526,2.67227744,5.93539429,4.01851123
8/20/2022 1:00,7.07445774,9.82696435,4.72700099,3.71309801,8.49956708,7.39135014,4.25877214,4.73001853,4.04885039,4.97265512,3.41280142,5.55864133,4.98027485,8.89104215,5.63160861,8.31840626,6.50635835,7.15504148,7.30032943,7.72433429,2.89786938,6.21629423,4.97551017
8/20/2022 2:00,7.65937794,9.83095042,4.85995384,3.6123519,8.74969741,7.65705341,5.86667404,5.06203385,4.01783513,4.98138059,2.9170285,6.09425607,6.07957015,6.69295675,7.10906927,8.3490665,5.82482418,7.52509383,7.66208927,7.67939154,2.84561355,5.63254245,5.31986631
8/20/2022 3:00,7.94028506,8.79728101,4.58435828,3.42815652,9.60613007,7.73671094,5.67352543,6.61163867,5.17625273,6.34654739,3.08942842,7.29542832,6.05512323,7.16491332,5.21221065,8.74797665,5.53119938,8.72990699,8.77474477,7.67687006,2.82791942,6.17025656,4.77374197
8/20/2022 4:00,8.44789148,8.05844988,4.55946798,3.56491867,9.96995703,7.54605496,5.32028484,5.80122714,6.05933872,5.90282639,4.08069398,7.10204762,6.50660124,7.40015087,5.42036763,6.27330388,5.20162837,9.63583007,9.22457991,6.30973372,2.86934852,6.05218813,4.92687729
8/20/2022 5:00,8.95041263,7.93339199,5.33332842,4.1993982,10.40095,7.40614976,6.11888178,5.53841809,5.51224886,5.64000492,4.31819967,7.97483071,7.1794257,8.54212709,5.38889225,6.05175665,5.16460303,9.42694203,9.21969064,6.39625795,2.95049608,5.81782666,4.80285258
8/20/2022 6:00,9.43647497,8.54077283,4.79505141,3.71936569,10.9581314,7.61939054,6.38709905,5.47893341,5.153893,7.00703384,3.75585856,8.1557983,7.69427824,7.55093782,8.473208,7.13562864,6.24519214,9.75409155,9.5580018,6.81343537,3.08649504,5.59613879,4.35057763
8/20/2022 7:00,9.17504567,8.18028288,3.47646114,2.59498554,9.22889284,7.73055516,7.38646656,5.25091961,5.58524759,7.74240742,4.04722397,9.98544665,9.05829165,6.66089236,5.55789848,9.70049088,4.67740853,9.14931641,8.88267732,7.57576445,3.20908099,5.14867252,4.66734095
8/20/2022 8:00,8.465624,7.78821088,6.15403571,5.27315277,5.90135917,7.6214063,10.9063171,5.09091954,4.66562374,8.40016386,3.70338378,7.82462046,5.87497989,6.295904,5.2779808,6.94145103,4.12408446,9.74452141,8.05410287,7.49418982,3.31775814,5.38927743,6.17711397
8/20/2022 9:00,9.06482586,7.3234636,5.65367708,5.71129326,7.26607111,8.47103307,8.17752383,5.456171,4.9302741,7.53676572,2.46567091,4.89480004,5.45466309,4.33169324,5.33622754,8.96306043,4.92269394,8.44105436,6.81973406,7.3352946,3.41459156,4.35217853,5.64728767
8/20/2022 10:00,8.1505338,6.49200811,3.58462862,3.74380818,5.82411633,7.88573025,7.63432792,5.47418232,5.84148582,4.00249113,2.02648572,3.73958686,4.48687869,4.54576337,3.30646177,20.0296249,3.61922402,6.39747787,6.0379629,6.30060751,3.19130491,6.17733857,4.15598243
8/20/2022 11:00,5.84312701,4.94378459,4.13504107,4.20408641,5.10081341,7.04036887,6.18572537,6.45800496,4.87969501,2.81912523,1.53127262,3.14927,4.44739821,4.34496132,3.64669196,7.18586529,3.03036024,6.22129254,5.85013195,5.28741844,2.98057984,4.69905243,3.89118128
8/20/2022 12:00,5.70417853,5.18972528,4.55664588,4.8165587,3.90774841,6.3088482,5.4538509,10.4173282,4.91142912,2.66822013,1.42867802,2.67457425,3.91910717,2.47370677,5.4225513,6.04403445,3.34309202,5.54397431,5.24540892,4.88450143,2.86024447,3.48471372,3.58530467
8/20/2022 13:00,5.83781239,5.18059651,5.30023745,5.84364921,4.08184311,7.02674236,4.29271186,8.80264891,3.40006866,2.94803168,1.90058722,3.39074593,4.07413006,5.27441577,4.52176539,4.71012692,3.89124118,4.76773552,4.61207834,4.04687936,2.68072868,3.67035972,3.52852
8/20/2022 14:00,5.6238736,4.34119574,4.22509247,4.46021312,5.00795251,7.32465034,6.513668,3.43811404,3.04142717,3.14202509,2.00248848,3.18642083,3.66411702,4.65608453,4.1637496,4.8502612,3.34164881,3.99292668,3.91514652,3.74450587,2.89120125,2.95294001,8.02615086
8/20/2022 15:00,4.41051002,3.35507977,1.61706377,1.60958347,3.98998916,8.73089512,4.425258,3.85262343,3.03256647,3.1059446,2.6041218,4.30626277,4.13955931,2.82608596,6.55237037,4.21987728,2.71664131,4.01793802,3.77378442,3.60738418,3.57712278,2.47036936,4.89277085
8/20/2022 16:00,3.82917452,3.1016468,1.7368873,1.66921712,3.13969634,7.25733571,3.46563265,2.48568412,3.36837049,3.53762778,2.38372942,4.2299362,4.19557863,2.38156551,6.01902765,4.00993205,2.41784679,0.928302287,1.0097285,3.60040257,3.71557968,2.36766142,3.01928608
8/20/2022 17:00,5.61487538,6.05904665,1.7866283,1.91484578,2.39800762,8.04947266,3.68374775,2.88976367,2.97219306,3.91376189,2.57125161,5.12124499,4.41150744,2.07204242,5.75696307,3.58005747,2.4124999,2.09183819,2.13863192,1.55445641,9.11877099,2.9148308,2.9895033
8/20/2022 18:00,4.85616067,5.02633751,2.06851951,2.16721624,2.5374698,8.01586469,3.50679106,3.23608953,3.10942439,3.90516304,2.41691849,5.26783417,3.99584134,2.16134954,4.83110316,3.31092906,2.32638711,1.75017627,1.76814686,1.41439991,6.96928823,2.23092065,3.96294849
8/20/2022 19:00,5.04776636,4.82257472,2.63891587,2.90911631,2.41260969,9.3489443,8.08149242,4.35847568,4.37296772,4.63245105,2.81053733,5.50626295,5.59059955,3.44096692,4.45606894,3.09232757,2.52393603,2.59768247,2.66513919,1.50681323,6.46522811,2.91236148,4.0240798
8/20/2022 20:00,6.16577685,5.90118287,2.70458975,2.87055205,5.20465233,8.96569011,6.05786372,4.10659498,4.50660288,4.27505332,2.80091091,5.88764164,8.04552192,2.94399529,5.65751573,5.35716654,2.05047435,2.70002438,2.59556799,2.19693119,4.55824575,4.22488497,3.92905315
8/20/2022 21:00,5.75067207,5.58439812,5.91204931,6.57622221,7.19461459,4.83235285,4.37312073,3.30180991,4.20727949,3.28247353,1.25374439,6.44629096,6.84183614,3.19949126,6.80349619,5.73952601,2.51522458,3.92316205,3.63268214,2.38625516,5.26768141,5.22244041,2.92103947
8/20/2022 22:00,6.01006672,5.89464551,5.00794305,5.4462472,6.8629583,7.87688993,4.12250309,3.12261175,3.83561326,3.28455961,2.56595335,4.57809549,5.4308068,3.56852545,6.55265814,8.27396829,2.21544111,4.04097905,3.78272132,2.4722842,4.823832,4.86588614,3.59544897
8/20/2022 23:00,8.21751702,8.9648703,6.10038117,6.44784632,6.30353968,4.30313932,3.72884172,5.36871506,3.86098081,4.24118997,1.03383311,4.78941448,4.59859818,4.8020126,6.74283737,7.27717158,2.27174314,3.77380345,3.56806317,2.33452992,5.07779086,5.3403565,4.3111579
8/21/2022 0:00,8.50534658,9.41028147,4.54491335,4.86893561,6.59014598,5.7166149,3.63564429,6.3665394,4.03748398,3.16128595,1.38886361,4.8989999,4.29558713,4.83005527,6.61312254,15.8510428,2.17583848,3.19900085,2.93811136,2.30640883,5.2443234,5.97347271,4.02737204
